Estacao,Date,Data2,Day,Hora,Precipitacao,total_precip,TempMaxima,TempMinima,min temp,Temp Comp Media,Umidade Relativa Media
83743,30/07/2012,,,0,,,28.2,,,23.82,72.25
83743,30/07/2012,,,1200,0,,,20.8,,,
83743,31/07/2012,,,0,,,28,,,23.68,76.5
83743,31/07/2012,,,1200,0,,,21.8,,,
83743,01/08/2012,,,0,,,27.8,,,23.4,76.25
83743,01/08/2012,,,1200,0,,,20.4,,,
83743,02/08/2012,,,0,,,30.8,,,24.48,73
83743,02/08/2012,,,1200,0,,,20.7,,,
83743,03/08/2012,,,0,,,32,,,24.94,67.25
83743,03/08/2012,,,1200,0,,,20.1,,,
83743,04/08/2012,,,0,,,32,,,25.22,65
83743,04/08/2012,,,1200,0,,,20.9,,,
83743,05/08/2012,,,0,,,27.2,,,22.72,85.5
83743,05/08/2012,,,1200,0,,,20.6,,,
83743,06/08/2012,,,0,,,25.2,,,21.22,67
83743,06/08/2012,,,1200,11,,,19.5,,,
83743,07/08/2012,,,0,,,26.1,,,20.96,72.25
83743,07/08/2012,,,1200,0,,,16.5,,,
83743,08/08/2012,,,0,,,27.1,,,22.04,71.25
83743,08/08/2012,,,1200,0,,,18.1,,,
83743,09/08/2012,,,0,,,29.4,,,22.68,69.25
83743,09/08/2012,,,1200,0,,,19.2,,,
83743,10/08/2012,,,0,,,31.5,,,23.54,67
83743,10/08/2012,,,1200,0,,,18.6,,,
83743,11/08/2012,,,0,,,30.2,,,23.64,67
83743,11/08/2012,,,1200,0,,,19.8,,,
83743,12/08/2012,,,0,,,30.4,,,24.04,69.75
83743,12/08/2012,,,1200,0,,,20,,,
83743,13/08/2012,,,0,,,32,,,24.9,67
83743,13/08/2012,,,1200,0,,,21.2,,,
83743,14/08/2012,,,0,,,30.1,,,23.76,78
83743,14/08/2012,,,1200,0,,,21,,,
83743,15/08/2012,,,0,,,27.9,,,22.9,78.5
83743,15/08/2012,,,1200,0.3,,,19.8,,,
83743,16/08/2012,,,0,,,30.4,,,23.48,71.25
83743,16/08/2012,,,1200,0,,,19.8,,,
83743,17/08/2012,,,0,,,29.6,,,23.22,72.25
83743,17/08/2012,,,1200,0,,,19.5,,,
83743,18/08/2012,,,0,,,29,,,22.94,72.25
83743,18/08/2012,,,1200,0,,,19.5,,,
83743,19/08/2012,,,0,,,28.9,,,23.44,65.25
83743,19/08/2012,,,1200,0,,,20.3,,,
83743,20/08/2012,,,0,,,30.7,,,23.52,66.75
83743,20/08/2012,,,1200,0,,,18.8,,,
83743,21/08/2012,,,0,,,29.6,,,23.28,69.75
83743,21/08/2012,,,1200,0,,,19.2,,,
83743,22/08/2012,,,0,,,31.1,,,23.4,61.75
83743,22/08/2012,,,1200,0,,,18.9,,,
83743,23/08/2012,,,0,,,30,,,23.46,70.75
83743,23/08/2012,,,1200,0,,,19.3,,,
83743,24/08/2012,,,0,,,29.6,,,23.58,65
83743,24/08/2012,,,1200,0,,,20.3,,,
83743,25/08/2012,,,0,,,30.8,,,23.52,69.5
83743,25/08/2012,,,1200,0,,,19,,,
83743,26/08/2012,,,0,,,27.7,,,22.34,76.5
83743,26/08/2012,,,1200,0,,,19.7,,,
83743,27/08/2012,,,0,,,27.7,,,23.1,72.5
83743,27/08/2012,,,1200,0,,,20.8,,,
83743,28/08/2012,,,0,,,27.2,,,22.44,78.25
83743,28/08/2012,,,1200,0,,,20.2,,,
83743,29/08/2012,,,0,,,28,,,21.92,75.75
83743,29/08/2012,,,1200,6.6,,,18.8,,,
83743,30/08/2012,,,0,,,25.6,,,21.56,69.5
83743,30/08/2012,,,1200,0,,,19,,,
83743,31/08/2012,,,0,,,26.4,,,20.92,67.75
83743,31/08/2012,,,1200,0,,,18.2,,,
83743,01/09/2012,,,0,,,27.4,,,20.9,72
83743,01/09/2012,,,1200,0,,,16.7,,,
83743,02/09/2012,,,0,,,28.1,,,22.46,75.75
83743,02/09/2012,,,1200,0,,,18.2,,,
83743,03/09/2012,,,0,,,28.3,,,22.92,75.5
83743,03/09/2012,,,1200,0,,,19.8,,,
83743,04/09/2012,,,0,,,24.1,,,21.02,66.75
83743,04/09/2012,,,1200,1,,,20,,,
83743,05/09/2012,,,0,,,27.8,,,21.92,66
83743,05/09/2012,,,1200,0,,,17.6,,,
83743,06/09/2012,,,0,,,28.2,,,22.8,68.75
83743,06/09/2012,,,1200,0,,,18.2,,,
83743,07/09/2012,,,0,,,30.1,,,24.4,72.5
83743,07/09/2012,,,1200,0,,,20.4,,,
83743,08/09/2012,,,0,,,36.4,,,27.2,62
83743,08/09/2012,,,1200,0,,,20.8,,,
83743,09/09/2012,,,0,,,37.8,,,28.08,61.5
83743,09/09/2012,,,1200,0,,,23.8,,,
83743,10/09/2012,,,0,,,31.5,,,24.78,74.5
83743,10/09/2012,,,1200,0,,,22.5,,,
83743,11/09/2012,,,0,,,30.8,,,25.34,72.75
83743,11/09/2012,,,1200,0,,,23.3,,,
83743,12/09/2012,,,0,,,29.5,,,24.82,72
83743,12/09/2012,,,1200,0,,,22.4,,,
83743,13/09/2012,,,0,,,26,,,23.44,81.5
83743,13/09/2012,,,1200,0,,,22.5,,,
83743,14/09/2012,,,0,,,26.9,,,23.24,72.25
83743,14/09/2012,,,1200,1.6,,,20.7,,,
83743,15/09/2012,,,0,,,30.3,,,24.2,70.5
83743,15/09/2012,,,1200,0,,,19.9,,,
83743,16/09/2012,,,0,,,33,,,26.5,66.5
83743,16/09/2012,,,1200,0,,,21,,,
83743,17/09/2012,,,0,,,33.9,,,27.76,66.5
83743,17/09/2012,,,1200,0,,,23,,,
83743,18/09/2012,,,0,,,34.8,,,28.92,56
83743,18/09/2012,,,1200,0,,,24.6,,,
83743,19/09/2012,,,0,,,40.6,,,31.46,48.5
83743,19/09/2012,,,1200,0,,,24.9,,,
83743,20/09/2012,,,0,,,32.7,,,26.48,74.5
83743,20/09/2012,,,1200,0,,,24,,,
83743,21/09/2012,,,0,,,31.9,,,24.78,81.5
83743,21/09/2012,,,1200,0.8,,,22.4,,,
83743,22/09/2012,,,0,,,23.6,,,21.48,72.75
83743,22/09/2012,,,1200,17.4,,,20.4,,,
83743,23/09/2012,,,0,,,25.8,,,22.18,65.75
83743,23/09/2012,,,1200,0,,,20,,,
83743,24/09/2012,,,0,,,30.3,,,24.02,66.5
83743,24/09/2012,,,1200,0,,,19,,,
83743,25/09/2012,,,0,,,33.9,,,25.44,66.5
83743,25/09/2012,,,1200,0,,,21.1,,,
83743,26/09/2012,,,0,,,23.7,,,18.92,73.5
83743,26/09/2012,,,1200,64.7,,,16.5,,,
83743,27/09/2012,,,0,,,23.4,,,18.62,62.5
83743,27/09/2012,,,1200,2.4,,,14.8,,,
83743,28/09/2012,,,0,,,24.4,,,19.8,65.5
83743,28/09/2012,,,1200,0,,,16,,,
83743,29/09/2012,,,0,,,25.3,,,20.62,62.5
83743,29/09/2012,,,1200,0,,,16.8,,,
83743,30/09/2012,,,0,,,27.6,,,21.42,57.5
83743,30/09/2012,,,1200,0,,,17.4,,,
83743,01/10/2012,,,0,,,30.1,,,22.86,65.75
83743,01/10/2012,,,1200,0,,,17.8,,,
83743,02/10/2012,,,0,,,32.1,,,24.86,67.75
83743,02/10/2012,,,1200,0,,,19.6,,,
83743,03/10/2012,,,0,,,33,,,26.3,62.75
83743,03/10/2012,,,1200,0,,,21.1,,,
83743,04/10/2012,,,0,,,32.7,,,26.58,64
83743,04/10/2012,,,1200,0,,,22.4,,,
83743,05/10/2012,,,0,,,33.1,,,25.7,69.75
83743,05/10/2012,,,1200,0,,,21.4,,,
83743,06/10/2012,,,0,,,31.4,,,25.58,65.75
83743,06/10/2012,,,1200,0,,,21.7,,,
83743,07/10/2012,,,0,,,35.1,,,26.92,57.75
83743,07/10/2012,,,1200,0,,,21.8,,,
83743,08/10/2012,,,0,,,33.3,,,26.16,65.25
83743,08/10/2012,,,1200,0,,,22.7,,,
83743,09/10/2012,,,0,,,36.9,,,27.94,54.5
83743,09/10/2012,,,1200,0,,,21.6,,,
83743,10/10/2012,,,0,,,38.9,,,30.7,53.5
83743,10/10/2012,,,1200,0,,,24.2,,,
83743,11/10/2012,,,0,,,34.4,,,26.4,73
83743,11/10/2012,,,1200,0,,,23.6,,,
83743,12/10/2012,,,0,,,26.1,,,22.12,85.5
83743,12/10/2012,,,1200,17,,,20.5,,,
83743,13/10/2012,,,0,,,23.9,,,21.18,86.5
83743,13/10/2012,,,1200,14.1,,,20,,,
83743,14/10/2012,,,0,,,26.9,,,22.02,78
83743,14/10/2012,,,1200,1.6,,,19.8,,,
83743,15/10/2012,,,0,,,27,,,22.2,70.5
83743,15/10/2012,,,1200,0,,,18.3,,,
83743,16/10/2012,,,0,,,28.8,,,23.84,67.25
83743,16/10/2012,,,1200,0,,,18.8,,,
83743,17/10/2012,,,0,,,30.3,,,25.82,66
83743,17/10/2012,,,1200,0,,,21,,,
83743,18/10/2012,,,0,,,35.1,,,27.36,67.25
83743,18/10/2012,,,1200,0,,,23.5,,,
83743,19/10/2012,,,0,,,26.6,,,23.8,77.75
83743,19/10/2012,,,1200,0,,,22.4,,,
83743,20/10/2012,,,0,,,31.5,,,25.06,73.75
83743,20/10/2012,,,1200,0,,,21.2,,,
83743,21/10/2012,,,0,,,36.8,,,27.92,65.25
83743,21/10/2012,,,1200,0,,,22.6,,,
83743,22/10/2012,,,0,,,34.9,,,28.28,70.25
83743,22/10/2012,,,1200,24,,,23.5,,,
83743,23/10/2012,,,0,,,32.4,,,26.72,68
83743,23/10/2012,,,1200,0,,,24,,,
83743,24/10/2012,,,0,,,32.8,,,26.8,62.5
83743,24/10/2012,,,1200,9.7,,,23.4,,,
83743,25/10/2012,,,0,,,29.3,,,24.84,76.75
83743,25/10/2012,,,1200,0,,,22.8,,,
83743,26/10/2012,,,0,,,31.2,,,26.18,75
83743,26/10/2012,,,1200,0,,,22.3,,,
83743,27/10/2012,,,0,,,34.1,,,28.18,67.5
83743,27/10/2012,,,1200,0,,,23.6,,,
83743,28/10/2012,,,0,,,34.7,,,28.38,70.75
83743,28/10/2012,,,1200,0,,,25.8,,,
83743,29/10/2012,,,0,,,31.5,,,27.66,66.5
83743,29/10/2012,,,1200,0,,,24.7,,,
83743,30/10/2012,,,0,,,34.2,,,29.02,70.25
83743,30/10/2012,,,1200,0,,,24.3,,,
83743,31/10/2012,,,0,,,37.2,,,29.92,67.25
83743,31/10/2012,,,1200,0,,,26.6,,,
83743,01/11/2012,,,0,,,29.7,,,25.38,73.25
83743,01/11/2012,,,1200,0,,,23.4,,,
83743,02/11/2012,,,0,,,24.3,,,22.64,83.5
83743,02/11/2012,,,1200,0.4,,,21.8,,,
83743,03/11/2012,,,0,,,26.5,,,23.46,78.25
83743,03/11/2012,,,1200,1.2,,,21.3,,,
83743,04/11/2012,,,0,,,28.2,,,24.52,77.5
83743,04/11/2012,,,1200,0.1,,,22.2,,,
83743,05/11/2012,,,0,,,29.6,,,25.34,80.5
83743,05/11/2012,,,1200,0,,,23.5,,,
83743,06/11/2012,,,0,,,29.6,,,25.54,76.25
83743,06/11/2012,,,1200,2,,,22.7,,,
83743,07/11/2012,,,0,,,31.2,,,26.42,69.5
83743,07/11/2012,,,1200,0,,,23.5,,,
83743,08/11/2012,,,0,,,30.5,,,26.52,72
83743,08/11/2012,,,1200,0,,,23.5,,,
83743,09/11/2012,,,0,,,29.8,,,26.24,75.25
83743,09/11/2012,,,1200,0,,,24.4,,,
83743,10/11/2012,,,0,,,26.4,,,24.46,85
83743,10/11/2012,,,1200,1.6,,,23.3,,,
83743,11/11/2012,,,0,,,36.8,,,29.56,63.25
83743,11/11/2012,,,1200,4.9,,,23.5,,,
83743,12/11/2012,,,0,,,34.6,,,28.92,65.5
83743,12/11/2012,,,1200,0,,,26,,,
83743,13/11/2012,,,0,,,26.4,,,22.72,88.25
83743,13/11/2012,,,1200,0.6,,,20.8,,,
83743,14/11/2012,,,0,,,24.4,,,21.64,82
83743,14/11/2012,,,1200,36.2,,,19.4,,,
83743,15/11/2012,,,0,,,24.5,,,21.08,83
83743,15/11/2012,,,1200,8.5,,,18.8,,,
83743,16/11/2012,,,0,,,23.3,,,21.46,83
83743,16/11/2012,,,1200,3.6,,,19.6,,,
83743,17/11/2012,,,0,,,24.2,,,21.7,83.25
83743,17/11/2012,,,1200,3.7,,,19.3,,,
83743,18/11/2012,,,0,,,27.1,,,23.26,72.5
83743,18/11/2012,,,1200,4,,,19.8,,,
83743,19/11/2012,,,0,,,30.6,,,24.9,67.25
83743,19/11/2012,,,1200,0,,,21.1,,,
83743,20/11/2012,,,0,,,30.5,,,25.12,75
83743,20/11/2012,,,1200,0.3,,,21.5,,,
83743,21/11/2012,,,0,,,31.1,,,25.72,66.75
83743,21/11/2012,,,1200,0.6,,,22.1,,,
83743,22/11/2012,,,0,,,30.4,,,25,70
83743,22/11/2012,,,1200,0,,,22.2,,,
83743,23/11/2012,,,0,,,30.9,,,25.74,72.25
83743,23/11/2012,,,1200,0,,,23,,,
83743,24/11/2012,,,0,,,37.1,,,27.46,72.5
83743,24/11/2012,,,1200,0,,,23,,,
83743,25/11/2012,,,0,,,25.9,,,24.36,86.75
83743,25/11/2012,,,1200,3.3,,,23.5,,,
83743,26/11/2012,,,0,,,26.1,,,23.7,87.25
83743,26/11/2012,,,1200,9.1,,,22.5,,,
83743,27/11/2012,,,0,,,26.3,,,23.48,87.5
83743,27/11/2012,,,1200,3.8,,,21.7,,,
83743,28/11/2012,,,0,,,30.4,,,24.6,78
83743,28/11/2012,,,1200,9.3,,,21.2,,,
83743,29/11/2012,,,0,,,30.6,,,26,72
83743,29/11/2012,,,1200,0,,,22.2,,,
83743,30/11/2012,,,0,,,29.2,,,25.56,68.75
83743,30/11/2012,,,1200,0,,,23,,,
83743,01/12/2012,,,0,,,31.1,,,26.74,69.5
83743,01/12/2012,,,1200,0,,,23,,,
83743,02/12/2012,,,0,,,33.8,,,27.68,71.25
83743,02/12/2012,,,1200,0,,,24.6,,,
83743,03/12/2012,,,0,,,31.6,,,27.38,74
83743,03/12/2012,,,1200,3.9,,,25.1,,,
83743,04/12/2012,,,0,,,33.6,,,28.4,68
83743,04/12/2012,,,1200,0,,,24,,,
83743,05/12/2012,,,0,,,34.5,,,28.94,64.25
83743,05/12/2012,,,1200,0,,,24.6,,,
83743,06/12/2012,,,0,,,37.1,,,30.52,62.5
83743,06/12/2012,,,1200,0,,,25.1,,,
83743,07/12/2012,,,0,,,38.3,,,32.36,56.25
83743,07/12/2012,,,1200,0,,,27.1,,,
83743,08/12/2012,,,0,,,37.1,,,,64.5
83743,08/12/2012,,,1200,0,,,28.8,,,
83743,09/12/2012,,,0,,,31.1,,,27.42,78.25
83743,09/12/2012,,,1200,0,,,25.8,,,
83743,10/12/2012,,,0,,,31.8,,,27.52,71
83743,10/12/2012,,,1200,0,,,24,,,
83743,11/12/2012,,,0,,,38.9,,,30.86,60.25
83743,11/12/2012,,,1200,0,,,25,,,
83743,12/12/2012,,,0,,,33.3,,,28.76,71.75
83743,12/12/2012,,,1200,0.2,,,26.7,,,
83743,13/12/2012,,,0,,,35.6,,,28.36,74.5
83743,13/12/2012,,,1200,0.3,,,25.4,,,
83743,14/12/2012,,,0,,,32.8,,,26.9,81.75
83743,14/12/2012,,,1200,11.2,,,24.5,,,
83743,15/12/2012,,,0,,,34.4,,,28.16,82.25
83743,15/12/2012,,,1200,14.5,,,25.5,,,
83743,16/12/2012,,,0,,,32.6,,,28.36,78.25
83743,16/12/2012,,,1200,3,,,26.6,,,
83743,17/12/2012,,,0,,,37.1,,,28.6,70.75
83743,17/12/2012,,,1200,3,,,25.6,,,
83743,18/12/2012,,,0,,,35.8,,,29.2,70.25
83743,18/12/2012,,,1200,0,,,24.6,,,
83743,19/12/2012,,,0,,,32.8,,,28.3,78.5
83743,19/12/2012,,,1200,0,,,26.3,,,
83743,20/12/2012,,,0,,,36.6,,,30.58,63.25
83743,20/12/2012,,,1200,0.3,,,26.1,,,
83743,21/12/2012,,,0,,,35.4,,,29.86,63.75
83743,21/12/2012,,,1200,0,,,25.9,,,
83743,22/12/2012,,,0,,,34.6,,,29.92,66.75
83743,22/12/2012,,,1200,0,,,27,,,
83743,23/12/2012,,,0,,,33.6,,,29.08,72.75
83743,23/12/2012,,,1200,0,,,26.6,,,
83743,24/12/2012,,,0,,,34.2,,,29.56,64
83743,24/12/2012,,,1200,0,,,26,,,
83743,25/12/2012,,,0,,,41,,,32.4,55.25
83743,25/12/2012,,,1200,0,,,25.4,,,
83743,26/12/2012,,,0,,,41.3,,,,54
83743,26/12/2012,,,1200,0,,,28.7,,,
83743,27/12/2012,,,0,,,37.3,,,,67.5
83743,27/12/2012,,,1200,0,,,29.5,,,
83743,28/12/2012,,,0,,,35.1,,,30.44,66.75
83743,28/12/2012,,,1200,0,,,27.7,,,
83743,29/12/2012,,,0,,,35.6,,,29.56,65.75
83743,29/12/2012,,,1200,0,,,27.1,,,
83743,30/12/2012,,,0,,,34.6,,,28.64,70.75
83743,30/12/2012,,,1200,0,,,25.6,,,
83743,31/12/2012,,,0,,,36.7,,,31.04,58.25
83743,31/12/2012,,,1200,0.6,,,25.3,,,
83743,01/01/2013,,,0,,,40.8,,,32.68,54
83743,01/01/2013,,,1200,0,,,26.7,,,
83743,02/01/2013,,,0,,,34.9,,,29.02,72.5
83743,02/01/2013,,,1200,0,,,27,,,
83743,03/01/2013,,,0,,,27.3,,,25.22,89.75
83743,03/01/2013,,,1200,6.8,,,24,,,
83743,04/01/2013,,,0,,,27.1,,,25.5,83
83743,04/01/2013,,,1200,11,,,24.6,,,
83743,05/01/2013,,,0,,,32,,,26.94,75.5
83743,05/01/2013,,,1200,0.2,,,23.9,,,
83743,06/01/2013,,,0,,,37,,,30.68,57.75
83743,06/01/2013,,,1200,0,,,25,,,
83743,07/01/2013,,,0,,,37.2,,,31.48,57.25
83743,07/01/2013,,,1200,0,,,27.6,,,
83743,08/01/2013,,,0,,,40.9,,,31.46,64
83743,08/01/2013,,,1200,0,,,28.2,,,
83743,09/01/2013,,,0,,,36.2,,,29,72.5
83743,09/01/2013,,,1200,0,,,26.5,,,
83743,10/01/2013,,,0,,,27.3,,,24.46,88.25
83743,10/01/2013,,,1200,2.2,,,22.2,,,
83743,11/01/2013,,,0,,,24,,,22.42,84.75
83743,11/01/2013,,,1200,39.6,,,21.3,,,
83743,12/01/2013,,,0,,,27,,,24.26,85.75
83743,12/01/2013,,,1200,2.1,,,21.3,,,
83743,13/01/2013,,,0,,,32.1,,,27.02,75.5
83743,13/01/2013,,,1200,0.6,,,23.2,,,
83743,14/01/2013,,,0,,,31.2,,,25.5,81.25
83743,14/01/2013,,,1200,2.4,,,22.9,,,
83743,15/01/2013,,,0,,,32.3,,,25.3,79.25
83743,15/01/2013,,,1200,6.1,,,22.4,,,
83743,16/01/2013,,,0,,,33,,,26.86,78.75
83743,16/01/2013,,,1200,41.8,,,22.5,,,
83743,17/01/2013,,,0,,,35.4,,,27.12,78
83743,17/01/2013,,,1200,2.6,,,22.8,,,
83743,18/01/2013,,,0,,,30.3,,,26.16,78.5
83743,18/01/2013,,,1200,57.9,,,21.8,,,
83743,19/01/2013,,,0,,,32.4,,,27.42,76
83743,19/01/2013,,,1200,0,,,24.4,,,
83743,20/01/2013,,,0,,,29.5,,,25.52,78.25
83743,20/01/2013,,,1200,42,,,23.1,,,
83743,21/01/2013,,,0,,,26.7,,,24.52,83.75
83743,21/01/2013,,,1200,16.4,,,21.5,,,
83743,22/01/2013,,,0,,,27,,,24.36,84.25
83743,22/01/2013,,,1200,56.3,,,21.6,,,
83743,23/01/2013,,,0,,,30.2,,,25.74,67
83743,23/01/2013,,,1200,4.1,,,21.5,,,
83743,24/01/2013,,,0,,,33.1,,,27.84,68.75
83743,24/01/2013,,,1200,0,,,23.1,,,
83743,25/01/2013,,,0,,,38.1,,,31.68,58
83743,25/01/2013,,,1200,0,,,25.7,,,
83743,26/01/2013,,,0,,,33.5,,,26.74,83
83743,26/01/2013,,,1200,19.4,,,24,,,
83743,27/01/2013,,,0,,,27.9,,,25.02,78.75
83743,27/01/2013,,,1200,16.6,,,23,,,
83743,28/01/2013,,,0,,,28,,,24.24,82.25
83743,28/01/2013,,,1200,0,,,22.5,,,
83743,29/01/2013,,,0,,,25.4,,,23.26,90
83743,29/01/2013,,,1200,3.1,,,22.3,,,
83743,30/01/2013,,,0,,,30.6,,,25.88,76.25
83743,30/01/2013,,,1200,3.5,,,22.2,,,
83743,31/01/2013,,,0,,,30.6,,,27.04,77.75
83743,31/01/2013,,,1200,0,,,23.8,,,
83743,01/02/2013,,,0,,,32.7,,,28.14,74
83743,01/02/2013,,,1200,0,,,25,,,
83743,02/02/2013,,,0,,,36.7,,,30.36,67.25
83743,02/02/2013,,,1200,0,,,25.7,,,
83743,03/02/2013,,,0,,,35.6,,,29.1,76.25
83743,03/02/2013,,,1200,0.2,,,26.1,,,
83743,04/02/2013,,,0,,,28.7,,,24.92,88.25
83743,04/02/2013,,,1200,20.6,,,23.5,,,
83743,05/02/2013,,,0,,,27.8,,,23.2,83.25
83743,05/02/2013,,,1200,8.6,,,21.2,,,
83743,06/02/2013,,,0,,,29.6,,,25.32,74.75
83743,06/02/2013,,,1200,20.5,,,21,,,
83743,07/02/2013,,,0,,,30.7,,,26.12,82.25
83743,07/02/2013,,,1200,1.6,,,23.7,,,
83743,08/02/2013,,,0,,,32.6,,,27.82,74.25
83743,08/02/2013,,,1200,0,,,24.5,,,
83743,09/02/2013,,,0,,,33.4,,,28.54,74.25
83743,09/02/2013,,,1200,0,,,25.4,,,
83743,10/02/2013,,,0,,,34.8,,,29.4,69.5
83743,10/02/2013,,,1200,0,,,26.1,,,
83743,11/02/2013,,,0,,,36.6,,,30.32,67.5
83743,11/02/2013,,,1200,0,,,25.8,,,
83743,12/02/2013,,,0,,,38.2,,,31.32,60.5
83743,12/02/2013,,,1200,0,,,26.6,,,
83743,13/02/2013,,,0,,,36.7,,,30.3,67.25
83743,13/02/2013,,,1200,0,,,26.7,,,
83743,14/02/2013,,,0,,,37.3,,,30.92,63.75
83743,14/02/2013,,,1200,0,,,26.1,,,
83743,15/02/2013,,,0,,,35.8,,,30.98,67.25
83743,15/02/2013,,,1200,0,,,26.5,,,
83743,16/02/2013,,,0,,,37.6,,,31.58,65.75
83743,16/02/2013,,,1200,0,,,26.9,,,
83743,17/02/2013,,,0,,,37.9,,,31.18,66.25
83743,17/02/2013,,,1200,0,,,28.2,,,
83743,18/02/2013,,,0,,,39.1,,,31.9,60
83743,18/02/2013,,,1200,0,,,26.9,,,
83743,19/02/2013,,,0,,,36.4,,,30.52,66.25
83743,19/02/2013,,,1200,0,,,27.2,,,
83743,20/02/2013,,,0,,,36.2,,,30.14,61.25
83743,20/02/2013,,,1200,0,,,25.9,,,
83743,21/02/2013,,,0,,,37.7,,,30.82,57.5
83743,21/02/2013,,,1200,0,,,26.1,,,
83743,22/02/2013,,,0,,,37,,,30.42,62
83743,22/02/2013,,,1200,0,,,26.5,,,
83743,23/02/2013,,,0,,,34.6,,,29.26,71
83743,23/02/2013,,,1200,0,,,27.1,,,
83743,24/02/2013,,,0,,,34.1,,,29.04,65
83743,24/02/2013,,,1200,0,,,25.5,,,
83743,25/02/2013,,,0,,,38.4,,,31.36,56
83743,25/02/2013,,,1200,0,,,25.9,,,
83743,26/02/2013,,,0,,,37.8,,,29.18,73
83743,26/02/2013,,,1200,0,,,25.9,,,
83743,27/02/2013,,,0,,,32.5,,,26.92,74
83743,27/02/2013,,,1200,25.6,,,23.3,,,
83743,28/02/2013,,,0,,,28.7,,,25.98,82
83743,28/02/2013,,,1200,1,,,24.8,,,
83743,01/03/2013,,,0,,,26.4,,,23.68,84
83743,01/03/2013,,,1200,1.1,,,22.6,,,
83743,02/03/2013,,,0,,,26.5,,,24.46,84.25
83743,02/03/2013,,,1200,5.5,,,22.2,,,
83743,03/03/2013,,,0,,,33.2,,,27.9,76.25
83743,03/03/2013,,,1200,1.3,,,23.8,,,
83743,04/03/2013,,,0,,,37.7,,,28.82,67.5
83743,04/03/2013,,,1200,0,,,24.9,,,
83743,05/03/2013,,,0,,,37.8,,,27.16,78
83743,05/03/2013,,,1200,1,,,23,,,
83743,06/03/2013,,,0,,,36.4,,,28.6,72.75
83743,06/03/2013,,,1200,66.6,,,23.2,,,
83743,07/03/2013,,,0,,,33.4,,,29.22,72.25
83743,07/03/2013,,,1200,0,,,27.1,,,
83743,08/03/2013,,,0,,,34.9,,,29.18,74.5
83743,08/03/2013,,,1200,0,,,26.8,,,
83743,09/03/2013,,,0,,,35.8,,,28.98,75.25
83743,09/03/2013,,,1200,0,,,26.3,,,
83743,10/03/2013,,,0,,,37.5,,,30.64,67.25
83743,10/03/2013,,,1200,1.7,,,26.1,,,
83743,11/03/2013,,,0,,,33.5,,,27.98,74.25
83743,11/03/2013,,,1200,22.7,,,24,,,
83743,12/03/2013,,,0,,,34,,,28.7,75
83743,12/03/2013,,,1200,0,,,26.1,,,
83743,13/03/2013,,,0,,,37.7,,,29.6,75.75
83743,13/03/2013,,,1200,0,,,26.5,,,
83743,14/03/2013,,,0,,,28.2,,,26.34,79
83743,14/03/2013,,,1200,3.4,,,25.2,,,
83743,15/03/2013,,,0,,,30.5,,,26.82,73
83743,15/03/2013,,,1200,1.2,,,23.8,,,
83743,16/03/2013,,,0,,,33.3,,,27.82,76
83743,16/03/2013,,,1200,0.4,,,24.8,,,
83743,17/03/2013,,,0,,,33.4,,,27.04,82.75
83743,17/03/2013,,,1200,0,,,24.7,,,
83743,18/03/2013,,,0,,,25.5,,,23.48,79.75
83743,18/03/2013,,,1200,64.6,,,22.4,,,
83743,19/03/2013,,,0,,,26.4,,,23.48,75.75
83743,19/03/2013,,,1200,5,,,20.8,,,
83743,20/03/2013,,,0,,,28.7,,,24.92,76
83743,20/03/2013,,,1200,0.2,,,21.3,,,
83743,21/03/2013,,,0,,,31,,,27.36,76.75
83743,21/03/2013,,,1200,0,,,23.9,,,
83743,22/03/2013,,,0,,,33.9,,,28,80.5
83743,22/03/2013,,,1200,0,,,25.5,,,
83743,23/03/2013,,,0,,,30.9,,,27.3,78.5
83743,23/03/2013,,,1200,0.6,,,25.6,,,
83743,24/03/2013,,,0,,,28.9,,,26,82.25
83743,24/03/2013,,,1200,8.7,,,24.6,,,
83743,25/03/2013,,,0,,,31.2,,,27.04,75.75
83743,25/03/2013,,,1200,5,,,24,,,
83743,26/03/2013,,,0,,,30.4,,,25.94,84.75
83743,26/03/2013,,,1200,0,,,24.3,,,
83743,27/03/2013,,,0,,,26.5,,,24.58,85.5
83743,27/03/2013,,,1200,19.4,,,23.2,,,
83743,28/03/2013,,,0,,,29.9,,,25.32,68.75
83743,28/03/2013,,,1200,5.9,,,22.5,,,
83743,29/03/2013,,,0,,,29.3,,,24.96,75.5
83743,29/03/2013,,,1200,6.8,,,22.3,,,
83743,30/03/2013,,,0,,,28.2,,,23.84,81.75
83743,30/03/2013,,,1200,0,,,21.4,,,
83743,31/03/2013,,,0,,,32,,,25.7,78
83743,31/03/2013,,,1200,7.1,,,21.3,,,
83743,01/04/2013,,,0,,,32.2,,,27.54,70.5
83743,01/04/2013,,,1200,0,,,23.5,,,
83743,02/04/2013,,,0,,,31.5,,,24.92,85
83743,02/04/2013,,,1200,0,,,22.3,,,
83743,03/04/2013,,,0,,,28.3,,,25.22,83.5
83743,03/04/2013,,,1200,25.8,,,22.2,,,
83743,04/04/2013,,,0,,,31.4,,,26.82,77
83743,04/04/2013,,,1200,8.4,,,23.7,,,
83743,05/04/2013,,,0,,,29.8,,,26.6,84
83743,05/04/2013,,,1200,0,,,25,,,
83743,06/04/2013,,,0,,,31.8,,,27.18,79
